"original_text","lang","place","compound","neg","neu","pos","sentiment","created_at","city","country","sentiment_int"
"RT @sankalp_sp: My photo's colleague @dansiddiqui and I visited Uttarakhand to report on how India's remote regions are battling COVID-19.…","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"In the Time of COVID-19, ‘What’s the Harm’ Prescriptions Are Not Harmless 

Dr Vivekanand Jha writes… https://t.co/Ws7jcfCIu1","en","New Delhi, India",-0.3612,0.28,0.56,0.16,"neg",2021-05-27,"New Delhi","India",-1
"Keep calm, protect yourself and others!

Take these simple steps to prevent the spread of the virus!
✅ Wash your ha… https://t.co/Ol4kF0yqiW","en","India",0.7506,0,0.488,0.512,"pos",2021-05-27,NA,"India",1
"RT @hsunil10: @TIME Start by calling CoVID-19 as the Chinese Virus, then this variant can be called Indian Variant ! 

No variant can be th…","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"With the commitment to serve the community especially during the unprecedented time of COVID-19, Minerva Academy FC… https://t.co/OUlIt7fTpW","en","Chandigarh, India",0.296,0,0.804,0.196,"pos",2021-05-27,"Chandigarh","India",1
"RT @DDNational: The Kuwait towers lit up in the Indian Tricolour in a message of support &amp; solidarity from Kuwait in the collective fight a…","en","Jalandhar, India",0.0258,0.182,0.629,0.189,"pos",2021-05-27,"Jalandhar","India",1
"Health Insurance Helps to Deal with Health Concerns 
Expert Adivsor - Yogendra Verma
Visit Us… https://t.co/9msfONmBQQ","en","New Delhi, India",0.4019,0,0.787,0.213,"pos",2021-05-27,"New Delhi","India",1
"New P😉st
In the Evening
During Lockdown
Wear Mask Always Be Safe
#Covid19MB #lockdown #CoronaVaccine https://t.co/VNFNYI2KTl","en","Lucknow, India",0.4404,0,0.707,0.293,"pos",2021-05-27,"Lucknow","India",1
"Covid -19  condition in Maharashtra . @official_aimsa are a demand to the @CMOMaharashtra conduct  online examinati… https://t.co/xxY6nWgFNX","en","India",-0.128,0.2,0.8,0,"neg",2021-05-27,NA,"India",-1
"Stay safe, Stay Happy😷

#indiafightscorona #covid_19 #covidvacccine #handwash #sanitization #staysafe #tealogy_cafe… https://t.co/5HxYph5Lso","en","Indore, India",0.4404,0,0.508,0.492,"pos",2021-05-27,"Indore","India",1
"RT @ndtvfeed: 2.11 Lakh New Covid Cases In India, 3,847 Deaths In A Day https://t.co/GIhkgwXn7s https://t.co/Khg5miMf84","en","India",-0.5994,0.394,0.606,0,"neg",2021-05-27,NA,"India",-1
"RT @BGurude: Shocking drone footage shows a mass burial site of hundreds of COVID-19 victims on the banks of India's Ganges River....

Does…","en","Orissa, India",-0.5719,0.281,0.719,0,"neg",2021-05-27,"Orissa","India",-1
"“...labelling us murderers is a dishonour and demoralizing...” I write on how the fallout of Ramdev’s claims is dee… https://t.co/XCnZ2h1WcL","en","Delhi, India",-0.6908,0.37,0.63,0,"neg",2021-05-27,"Delhi","India",-1
"Shri #ChetanCheetah who was comatose for one and a half month after the #encounter, got back on his feet. They are… https://t.co/8EFFtYG9SR","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"Manufacturing will begin in the coming weeks to enable rapid access to the vaccine, should it be approved

#COVID19… https://t.co/hfaMqWcqiV","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"Covid-19 has made over 577 children across the country orphaned, says Smriti Irani the minister of Women &amp; Child De… https://t.co/mrHdyG9nLG","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"#Root Canal Market Forecast to 2028 - Covid-19 Impact and Global Analysis | Get PDF Copy https://t.co/utnf6huUot… https://t.co/IdE9eMzNVr","en","Pune, India",0,0,1,0,"neu",2021-05-27,"Pune","India",0
"RT @RachakondaCop: In view of #LockdownInTelangana, @BalapurPS Police conducted #Covid awareness by #FootMarch with  #MountedHorses at #Sha…","en","Hyderabad, India",0,0,1,0,"neu",2021-05-27,"Hyderabad","India",0
"RT @vijay27anand: Chennai Test positivity rate vs Testing trend. The decline in Chennai test positivity from 26.6 to 12.1% with the testing…","en","Chennai, India",0,0,1,0,"neu",2021-05-27,"Chennai","India",0
"RT @CPHydCity: The impact of #LockDown has been showing good signs. The positive cases are coming down. However, it can further improve if…","en","India",0.4404,0,0.734,0.266,"pos",2021-05-27,NA,"India",1
"RT @ishafoundation: As 2nd wave of COVID-19 sweeps India, a critical challenge is giving a dignified farewell to the deceased. Isha volunte…","en","Mumbai, India",-0.2732,0.149,0.851,0,"neg",2021-05-27,"Mumbai","India",-1
"RT @CRISILLimited: India’s COVID-19 affliction curve continues to trend downward for the second week in a row, as daily cases declined 22%…","en","Mumbai, India",0,0,1,0,"neu",2021-05-27,"Mumbai","India",0
"Don't let the mask slip. Masking up is our ONLY SHIELD. Take a pledge, defeat #Covid .

#IndiaFightsCorona… https://t.co/YXCXc81v48","en","Rewari, India",-0.4588,0.3,0.7,0,"neg",2021-05-27,"Rewari","India",-1
"India Crosses 20 Cr Covid Vaccination Coverage, Second Country After US to Reach the Mark
https://t.co/E2w4W9MsmI https://t.co/qCKfpVUitq","en","Hyderabad, India",0.0258,0,0.891,0.109,"pos",2021-05-27,"Hyderabad","India",1
"There are about 1.1 Billion #Freelancers in the world

Since the onset of #Covid, demand for #freelancers has incre… https://t.co/JZQUibOLKp","en","Delhi, India",-0.128,0.231,0.769,0,"neg",2021-05-27,"Delhi","India",-1
"RT @cyberabadpolice: Thank you Actor @Jeevankumar459 for contributing water bottles to @Cyberabadpolice. The same has been distributed amon…","en","Chirala, India",0.3612,0,0.706,0.294,"pos",2021-05-27,"Chirala","India",1
"India waves mandatory country trials to fast track its procurement of established Covid-19 vaccines i.e. Pfizer, Mo… https://t.co/vyNgDugD6I","en","Guwahati, Assam, India",0,0,1,0,"neu",2021-05-27,"Guwahati","India",0
"Just How Big Could India’s True #Covid Toll Be?

The result is a #death toll roughly double what’s been reported to… https://t.co/rzAXfrxUEI","en","Tamil Nadu, India",0.4215,0,0.763,0.237,"pos",2021-05-27,"Tamil Nadu","India",1
"RT @Mrutyyunjay: Hello, 
I am Kiran Patil suffering from Covid 19. And admitted in Mehta Hospital Sangli. 
Unfortunately,i can not afford t…","en","Maharashtra, India",-0.4019,0.245,0.629,0.126,"neg",2021-05-27,"Maharashtra","India",-1
"RT @NehamsChamaria: Kolkata, if you need autorickshaw services for anything in and around Tollygunge/Garia, contact Soumen Sanyal 743960652…","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"RT @htTweets: Rajasthan forms 3 teams to audit #COVID19 deaths amid underreporting cloud

The number of Covid deaths between April and May…","en","Jaipur, India",-0.8176,0.408,0.524,0.068,"neg",2021-05-27,"Jaipur","India",-1
"RT @SurajCh42484171: Virat Kohli , Anushka Sharma Salute Frontline Workers For Their Spirit , Dedication Amid Covid Crisis In India !

Chec…","en","Mumbai, India",0.1779,0,0.884,0.116,"pos",2021-05-27,"Mumbai","India",1
"@Jagadishbliss what is Next? Shall we release the awareness video from @actorvijay Thalapathy on Covid 19 vaccination.","en","Chennai, India",0,0,1,0,"neu",2021-05-27,"Chennai","India",0
"RT @SurajCh42484171: Covid - Using term ' Indian variant ' for B.1.617 strain has no basis , says health ministry !

Check it out - https:/…","en","Mumbai, India",-0.0516,0.098,0.902,0,"neg",2021-05-27,"Mumbai","India",-1
"RT @SurajCh42484171: Eid Mubarak 2021- Eid-ul-Fitr WhatsApp Wishes &amp; Greetings !

Check it out - https://t.co/Ajn0iGKxDT
#eidmubarak2021 
#…","en","Mumbai, India",0.6124,0,0.583,0.417,"pos",2021-05-27,"Mumbai","India",1
"The Chairman of Mahindra Group, @anandmahindra , has urged #Japan administration to try the #Mumbai  Model to contr… https://t.co/0lna6OmhPV","en","Mumbai, India",0,0,1,0,"neu",2021-05-27,"Mumbai","India",0
"Rajasthan forms 3 teams to audit #COVID19 deaths amid underreporting cloud

The number of Covid deaths between Apri… https://t.co/6glemVacLy","en","India",-0.8176,0.431,0.497,0.072,"neg",2021-05-27,NA,"India",-1
"Coronavirus: India administered over 202 million COVID-19 vaccine doses till now  https://t.co/SQcCK7NbX9 #CoronaVaccine","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"IIMT Group of Colleges offers to board 100Covid orphans at Meerut campus
https://t.co/Wj5AesGHFA… https://t.co/RbD7KTnYk9","en","Greater Noida, India",0,0,1,0,"neu",2021-05-27,"Greater Noida","India",0
"RT @MrSamratX: @virsanghvi Saying cow urine and dung do not cure Covid-19 is officially anti India now. People have been arrested under Nat…","en","Guntur, India",-0.5719,0.32,0.68,0,"neg",2021-05-27,"Guntur","India",-1
"RT @PTI_News: BJP takes swipe at Rahul Gandhi for his allegation that government was ""lying"" about COVID-19 death toll, says he ""knows noth…","en","Navi Mumbai, India",-0.5994,0.231,0.769,0,"neg",2021-05-27,"Navi Mumbai","India",-1
"RT @nhm_hp: IEC Regarding COVID - 19 Vaccination and Sampling under block Rampur, District - Shimla.

#COVID19​ 
#IndiaFightsCOVID19​ 
#Uni…","en","Kasauli, India",-0.4404,0.266,0.734,0,"neg",2021-05-27,"Kasauli","India",-1
"RT @VJ_CEO: Tonight 7PM - Stay Tuned to @actorvijay Twitter Handle ✔️
COVID-19 Vaccine Awareness Video is Coming Up ❤️

#Master","en","Gujarat, India",0,0,1,0,"neu",2021-05-27,"Gujarat","India",0
"Government is gearing up its efforts to fight against the #COVID-19 pandemic. #IndiaFightsCorona… https://t.co/FeaGguxRgB","en","Kolkata, India",-0.3818,0.394,0.606,0,"neg",2021-05-27,"Kolkata","India",-1
"Do read my RTI col today in Moneylife.
Citizen Victory! RTI Second Appeals on Covid-19 to Get Precedence at Central… https://t.co/58JN8fPucK","en","Pune, India",0,0,1,0,"neu",2021-05-27,"Pune","India",0
"RT @iamsonarajput: I got my CoVID-19 vaccine. 💉","en","Kolkata, India",0,0,1,0,"neu",2021-05-27,"Kolkata","India",0
"RT @rishikeshlaw: HC seeks stand of Centre, Delhi govt on plea to ensure adequate supply of COVID-19 vaccines for national capital","en","New Delhi, India",0,0,1,0,"neu",2021-05-27,"New Delhi","India",0
"Covid-19: Positivity rate dips below 2% after 2 months in Delhi.
https://t.co/Mkv7ZTWv8i","en","New Delhi, India",0,0,1,0,"neu",2021-05-27,"New Delhi","India",0
"RT @RRAMESH17069512: @BimalGST Relief COVID-19-2

LOCKDOWN

Request To All #

Removal of GSTR-4 2019-20 Annual Return.

GSTR-10 Final Retur…","en","Pune, India",0.4767,0,0.763,0.237,"pos",2021-05-27,"Pune","India",1
"RT @VishnuNDTV: Vaccination for kids is well and truly on in the United States.

https://t.co/idkBmfGCP2","en","Kolkata, India",0.2732,0,0.704,0.296,"pos",2021-05-27,"Kolkata","India",1
"RT @Saisrin55804894: Hi  our friend has been facing tough situation his mom has been in severe condition so kindly pls help him they 
*Help…","en","Hyderabad, India",0.7964,0.083,0.442,0.475,"pos",2021-05-27,"Hyderabad","India",1
"RT @WeWorkIndia: Through our partnership with @GiveIndia and our impact partners - @swasthorg, @DFYIndia, and @roundtableindia - we’re prov…","en","Mumbai, India",0,0,1,0,"neu",2021-05-27,"Mumbai","India",0
"@FranceinIndia @narendramodi @EmmanuelMacron 😍🇮🇳❤️🇫🇷🙏 Thanks Sir
Instead of infusing confidence in people, these so… https://t.co/1t7wZS8WoL","en","Gujarat, India",0.3612,0,0.667,0.333,"pos",2021-05-27,"Gujarat","India",1
"India waves mandatory country trials to fast track its procurement of established Covid-19 vaccines i.e. Pfizer, Mo… https://t.co/UGSaXkVHdm","en","Guwahati, Assam, India",0,0,1,0,"neu",2021-05-27,"Guwahati","India",0
"Malawi is one of the countries that pointed out in #WHA74 that WHO should focus on strengthening rehabilitation ser… https://t.co/6zFziD7gDB","en","India",0.3182,0,0.753,0.247,"pos",2021-05-27,NA,"India",1
"But ma'am, Vaccination for children starting 12 yrs old very much going on in the US 

Here's US CDC vaccine guidel… https://t.co/U1ciNS5117","en","India",0,0,1,0,"neu",2021-05-27,NA,"India",0
"#Kolkata, if you need #autorickshaw services for anything in and around #Tollygunge/#Garia, contact Soumen Sanyal 7… https://t.co/HEkLcyPDAD","en","Mumbai, India",0,0,1,0,"neu",2021-05-27,"Mumbai","India",0
"RT @goonj: #CycloneTauktae #CycloneYaas #RahatCyclone #RahatCovid #ReliefWork #Goonj

We are there..Need you too..

To know more about our…","en","Rewa, India",0,0,1,0,"neu",2021-05-27,"Rewa","India",0
"BJP takes swipe at Rahul Gandhi for his allegation that government was ""lying"" about COVID-19 death toll, says he ""… https://t.co/h5ExDT9RdR","en","New Delhi, India",-0.5994,0.262,0.738,0,"neg",2021-05-27,"New Delhi","India",-1
"RT @lostrider03: Heyy Guys,
My Friend’s Dad Got admitted in SLG Hospital For COVID-19 and The Situation of her father is very Critical They…","en","Mumbai, India",0.4404,0.13,0.559,0.311,"pos",2021-05-28,"Mumbai","India",1
"RT @virsanghvi: India Didn't Buy Enough Vaccines. Now the World Is Paying | Time https://t.co/nyN1TTiiAg","en","Mumbai, India",-0.1027,0.189,0.811,0,"neg",2021-05-28,"Mumbai","India",-1
"RT @DarshanNPopat: GOOD NEWS 🌻 
Super Nani fought &amp; defeated #Covid &amp; back to home today after 19 days! What a spirit 🌟 Such a fighter she…","en","India",0.5859,0.248,0.28,0.472,"pos",2021-05-28,NA,"India",1
"RT @TV9Telugu: 88 show cause notices issued to 64 private hospitals in Telangana

#Telangana | #COVID19 | #coronavirus https://t.co/1jiguT0…","en","India",0,0,1,0,"neu",2021-05-28,NA,"India",0
"RT @amanrezainc: World and india is in very critical condition, every day 4 thousands people are dying due to covid-19 and now govt is plan…","en","Kishanganj, India",-0.7184,0.353,0.647,0,"neg",2021-05-28,"Kishanganj","India",-1
"RT @NSUICG: We crossed 3 lakh+ deaths in India by due to Covid-19 and still our government is trying to hold offline examinations. Welcome…","en","India",-0.5994,0.245,0.755,0,"neg",2021-05-28,NA,"India",-1
"RT @Indian3131: World and india is in very critical condition, every day 4 thousands people are dying due to covid-19 and now govt is plann…","en","New Delhi, India",-0.7184,0.353,0.647,0,"neg",2021-05-28,"New Delhi","India",-1
"RT @the_hindu: “The Government of #Kenya wishes to stand in solidarity with the people and Government of #India during this time of the #CO…","en","New Delhi, India",0.4019,0,0.69,0.31,"pos",2021-05-28,"New Delhi","India",1
"RT @samuel_churchil: Most Respected and Hon CM @mkstalin sir. On ur visit to #Coimbatore coming Sunday, it would be helpful, if u also meet…","en","Coimbatore, India",0.7003,0,0.633,0.367,"pos",2021-05-28,"Coimbatore","India",1
"@Rebellion_RT @MrsGandhi Kenya is helping by giving 12 ton food to us what a hell he has done to our nation https://t.co/9eb2CU8lFI","en","Patna, India",-0.4404,0.346,0.451,0.203,"neg",2021-05-28,"Patna","India",-1
"RT @ANI: Jharkhand reported 687 new cases of COVID-19, 1982 patient discharges, and 19 deaths on Friday

Active cases: 11,783
Total dischar…","en","Ranchi, India",-0.5994,0.245,0.755,0,"neg",2021-05-28,"Ranchi","India",-1
"Post COVID Complications, Long term effects of Coronavirus after recovery 

https://t.co/yTt3erqGlb… https://t.co/5mkQ5R1PmZ","en","Hyderabad, India",0,0,1,0,"neu",2021-05-28,"Hyderabad","India",0
"RT @RanaAyyub: Inquiry against Twitter, targeting international publications &amp; their coverage of Covid 19 in India, veiled threats to journ…","en","Kerala, India",-0.5267,0.254,0.746,0,"neg",2021-05-28,"Kerala","India",-1
"RT @ProfSomashekhar: The @WHO praises the @myogiadityanath govt of UP as being proactive in management of #COVID19 One of my colleagues got…","en","New Delhi, India",0,0,1,0,"neu",2021-05-28,"New Delhi","India",0
"@drharshvardhan @MamataOfficial @narendramodi @MamataOfficial was actually on a visit to survey affected areas. The… https://t.co/XIZWUalfQL","en","Kolkata, India",0,0,1,0,"neu",2021-05-28,"Kolkata","India",0
"RT @suhasinih: Kenya has sent 12 tonnes of tea, coffee and groundnut produced locally, to the Indian Red Cross Society, as part of Covid 19…","en","Mumbai, India",0,0,1,0,"neu",2021-05-28,"Mumbai","India",0
"RT @aaikolairport: Continuing with efforts to heal the nation in #FightAgainstCOVID19, #KolkataAirport received 43 boxes of #Covishield fro…","en","Kolkata, India",0,0,1,0,"neu",2021-05-28,"Kolkata","India",0
"RT @ThasrifIbrahim: Well done @srinivasiyc for successfully completing 1 year of @IYC president. All your work in covid 19 pandemic is hear…","en","Bengaluru South, India",0.7003,0,0.58,0.42,"pos",2021-05-28,"Bengaluru South","India",1
"RT @Jal_Kukdi: A morning after two months when everyone in the family has finally tested negative for COVID-19 💃🏻🕺🏻
Hope the world recovers…","en","India",0.4404,0,0.791,0.209,"pos",2021-05-28,NA,"India",1
"RT @VijayFansTrends: This year there wont be any targets for Birthday Tag tweets .. 
We are just going to celebrate our idol and also sprea…","en","Kerala, India",0,0,1,0,"neu",2021-05-28,"Kerala","India",0
"RT @otvnews: Re-Up: Odisha Seeks Centre's Permission To Divert Surplus Covaxin For 18+ Age Group

#COVID19 #Covaxin #Odisha 
https://t.co/U…","en","Bhubaneshwar, India",0,0,1,0,"neu",2021-05-28,"Bhubaneshwar","India",0
"RT @Aditi_ijk: In case you get #Covishield &amp; you experience a severe allergic reaction,go to the nearest hospital. Call the healthcare prov…","en","India",0,0,1,0,"neu",2021-05-28,NA,"India",0
"RT @priyapyadav18: Link
https://t.co/fSXI1oIFW5","en","Mumbai, India",0,0,1,0,"neu",2021-05-28,"Mumbai","India",0
"RT @IndianExpress: Kerala health workers crossed a river, trekked 8 km to provide Covid aid to a tribal village
#Kerala #frontlineworker #C…","en","India",0,0,1,0,"neu",2021-05-28,NA,"India",0
"“The vaccine crisis that stares at the world’s most vulnerable countries today is rooted in Indian Prime Minister N… https://t.co/2uPlRUqCbP","en","Chandigarh, India",0,0,1,0,"neu",2021-05-28,"Chandigarh","India",0
